Customer_ID,Full_Name,Gender,Age,Email,Phone,City,State,Country,Zip_Code,Join_Date,Customer_Segment,Preferred_Channel,Payment_Preference,Churn_Risk_Score,ARPU
CUST000486,John Miller,Other,24,davidchristian@example.net,+1-549-247-5640x4115,Rhondaburgh,Maryland,USA,81694,2020-07-11,Residential,App,Wallet,29.8,47.92
CUST000487,Rita Flores,Female,52,josephharris@example.org,+1-364-931-1777x77210,Richardview,New York,USA,87196,2023-03-24,Small Business,App,ACH,2.0,49.06
CUST000488,Emily Brown,Other,46,sarmstrong@example.com,453-550-8709x6715,Michaelchester,New Hampshire,USA,53630,2020-11-20,Small Business,Web,Wallet,13.5,38.62
CUST000489,Monica Wood,Female,61,sandrakaufman@example.net,980.960.0550x767,Nelsonberg,West Virginia,USA,87882,2021-04-25,Small Business,Web,ACH,1.1,40.47
CUST000490,Joseph Jones,Female,45,adamallen@example.net,849-323-5894x7123,New David,Wyoming,USA,36440,2022-06-28,Small Business,Web,Wallet,8.3,67.0
CUST000491,Jenna Carrillo,Male,35,millerdebra@example.org,490-397-7209x536,North Jeremy,Kentucky,USA,05676,2021-04-15,Residential,Call Center,Bank Transfer,14.5,42.67
CUST000492,Jason Cohen,Male,73,mallory17@example.net,001-977-436-6276x7430,Brownstad,Illinois,USA,47330,2025-04-26,Residential,Web,Bank Transfer,40.4,53.26
CUST000493,Joshua Johnson,Other,18,watkinszachary@example.net,+1-470-355-1877,Lake Erinfort,Colorado,USA,82464,2023-02-10,Small Business,Web,Card,40.3,77.01
CUST000494,Brian Vaughn,Female,31,econner@example.org,731-290-0817x3569,Jonathonfort,Indiana,USA,98417,2024-09-05,Small Business,Retail,Bank Transfer,2.7,57.09
CUST000495,Carlos Mercado,Female,67,amy68@example.com,+1-348-982-8273x842,North Eric,Georgia,USA,47510,2021-07-14,Enterprise,Web,Card,45.4,27.62
CUST000496,Dawn Khan,Male,41,elivingston@example.net,337.926.7285x806,New Timothy,Maine,USA,82712,2022-12-13,Residential,App,Wallet,31.1,73.38
CUST000497,Vanessa Peterson,Other,32,bautistacheryl@example.com,966.072.0830x356,Baileytown,Illinois,USA,24634,2022-07-25,Residential,Call Center,Wallet,16.7,53.55
CUST000498,Walter Smith,Male,56,stephanie58@example.com,631-826-7354x5868,Lake John,West Virginia,USA,91631,2021-11-17,Small Business,App,Bank Transfer,26.7,35.37
CUST000499,Michelle Wilson,Other,65,nicholasbradley@example.net,595-546-9721,New Jamesmouth,New Hampshire,USA,41988,2025-03-08,Enterprise,Retail,Bank Transfer,65.7,68.06
CUST000500,Kimberly Shepard,Female,40,scott56@example.org,+1-353-088-3851x59830,Matthewchester,Connecticut,USA,77036,2021-07-27,Small Business,Web,ACH,31.4,56.74
CUST000501,Laura Gonzales,Female,47,vperez@example.net,263-262-6594x7332,North Danielview,New Mexico,USA,74965,2022-05-21,Enterprise,Call Center,Wallet,37.8,23.44
CUST000502,Megan Barajas,Other,64,tapiakenneth@example.com,707.849.3350,North Natalie,Maryland,USA,72815,2020-10-04,Enterprise,App,Bank Transfer,36.3,61.56
CUST000503,Sandra Travis,Male,18,jeffrey90@example.com,693-630-6950x286,Garyside,Kansas,USA,05444,2021-08-30,Enterprise,Web,ACH,35.4,48.15
CUST000504,Derek Fuentes,Female,74,alexa22@example.com,715.012.3219,Johntown,Delaware,USA,34855,2025-09-11,Residential,App,ACH,19.5,12.44
CUST000505,Krista Miranda,Female,26,zbutler@example.net,544.350.3365,Brookebury,Florida,USA,17505,2020-08-22,Enterprise,Retail,Card,67.6,66.96
CUST000506,Justin Wolf,Other,70,salaserin@example.net,3702298494,New Christopherland,Wisconsin,USA,24694,2024-01-25,Small Business,Retail,Card,55.7,40.19
CUST000507,Lisa Mccann,Other,51,guerrerojennifer@example.net,7424769382,East Rodneytown,Kentucky,USA,11364,2024-01-29,Small Business,App,Wallet,38.6,33.65
CUST000508,Carrie Cruz,Female,30,andrew55@example.org,001-717-014-1967,Ericstad,Georgia,USA,01905,2021-08-05,Residential,App,Card,27.9,36.59
CUST000509,Michael Parker,Other,63,smooney@example.net,(681)026-7573x56599,Morristown,Florida,USA,71760,2021-02-22,Small Business,Retail,ACH,63.0,10.83
CUST000510,Cody Hunter,Female,51,robert89@example.org,536.013.2108,Port Tracy,Maine,USA,05134,2022-12-16,Residential,App,Wallet,39.5,26.93
CUST000511,Joseph Hughes,Other,38,smann@example.net,383.564.6633,East Robert,Iowa,USA,50892,2021-02-22,Small Business,Web,Bank Transfer,39.6,82.88
CUST000512,Laura Henry,Male,72,laceyharmon@example.net,750.244.8033x8742,South Hannah,Washington,USA,61570,2024-06-23,Small Business,Retail,Wallet,61.9,31.5
CUST000513,Douglas Decker,Male,33,abridges@example.org,3793429400,Reevesstad,Montana,USA,22460,2020-05-21,Residential,Web,Card,36.9,48.35
CUST000514,Natasha Petersen,Male,47,amandadavis@example.com,942-625-8712x44258,Steventon,Louisiana,USA,64925,2023-10-15,Small Business,Web,Bank Transfer,0.0,27.19
CUST000515,William Houston,Female,61,ricewilliam@example.org,253.844.6730,Latoyafort,Indiana,USA,49532,2021-06-25,Enterprise,Web,Bank Transfer,8.6,46.8
CUST000516,William Fisher,Other,65,ronaldwatson@example.net,+1-512-492-6649x91736,West Amandaburgh,Delaware,USA,87868,2023-11-24,Enterprise,Web,Card,30.6,37.2
CUST000517,Sarah Williams,Other,54,catherinevaughan@example.org,280-367-5700x0789,South Kristinberg,Oregon,USA,61968,2023-07-14,Small Business,App,Wallet,27.2,41.29
CUST000518,James Phelps,Male,41,andrewwatkins@example.net,4692233172,North Sean,New York,USA,69692,2020-03-20,Small Business,App,ACH,15.3,5.0
CUST000519,Stephanie Taylor,Other,42,nsmith@example.com,221.795.9392x7314,Webstermouth,Pennsylvania,USA,37248,2024-11-06,Enterprise,Web,ACH,31.8,95.91
CUST000520,Laura Johnson,Female,64,pkoch@example.org,566.315.2996x66160,North Walterburgh,Montana,USA,74638,2022-08-10,Residential,App,Card,29.7,24.39
CUST000521,Colleen Snyder,Other,18,floresdavid@example.com,908.818.6453x23816,Snyderborough,Oregon,USA,61714,2020-06-29,Small Business,Retail,Wallet,63.1,43.81
CUST000522,Laura York,Other,37,mpope@example.net,(977)885-4460,West Alexandria,South Dakota,USA,85597,2024-04-22,Small Business,Retail,Wallet,14.5,25.98
CUST000523,Cameron Barajas,Other,30,mathewdyer@example.org,(988)007-9211x050,Johnsonburgh,Wisconsin,USA,21481,2022-05-03,Small Business,Web,ACH,41.5,55.98
CUST000524,Dale Morgan,Female,26,lmorrison@example.net,042-408-9351,West Mark,Massachusetts,USA,42229,2025-10-14,Enterprise,Web,Bank Transfer,4.6,72.51
CUST000525,Traci Thompson,Male,60,steven26@example.org,532-896-8235,Donnaborough,Oklahoma,USA,01591,2022-03-26,Small Business,Web,ACH,31.9,36.11
CUST000526,Samuel Thomas,Male,69,pnolan@example.net,246-719-0814,Bethview,Wisconsin,USA,58769,2020-05-16,Small Business,Web,ACH,14.2,20.69
CUST000527,Wendy Rowland,Female,29,howelldonald@example.com,(194)771-4418x256,New Rebecca,Wisconsin,USA,38836,2025-10-23,Enterprise,Call Center,Card,16.0,73.21
CUST000528,Francisco Mitchell,Other,72,colleenramos@example.com,+1-604-438-4071x45703,West Joshua,West Virginia,USA,34989,2022-06-14,Residential,App,Bank Transfer,10.1,80.44
CUST000529,Tony Johnson,Other,38,deborahhudson@example.com,001-388-746-9406,Brandyland,Rhode Island,USA,92675,2020-01-18,Enterprise,App,Wallet,30.5,48.53
CUST000530,Andrew Maldonado,Male,31,samuelbutler@example.net,(369)836-9218x987,New Sarah,South Carolina,USA,64927,2023-01-09,Small Business,Call Center,ACH,0.0,52.41
CUST000531,William Haynes,Other,26,ryan63@example.net,001-602-683-5816x9905,Cynthiaburgh,Michigan,USA,39045,2021-11-30,Small Business,App,ACH,27.9,45.42
CUST000532,Theresa Mcgee,Other,23,acoleman@example.net,001-213-047-4578x233,Gutierrezview,Massachusetts,USA,79893,2021-08-15,Enterprise,Retail,ACH,36.1,5.0
CUST000533,Robert Cummings,Male,18,jimeneztim@example.net,(528)579-4044,East Christopherhaven,Virginia,USA,89749,2022-01-15,Enterprise,Call Center,ACH,43.2,45.57
CUST000534,Cynthia Romero,Other,36,edwardsdaniel@example.org,763.467.2279x507,Stevenhaven,Nevada,USA,54115,2021-06-09,Residential,Call Center,Wallet,25.1,79.91
CUST000535,Mark Moore,Female,62,rgolden@example.org,764.605.3441x9580,New Ashley,Connecticut,USA,09925,2023-11-22,Enterprise,Retail,Wallet,24.8,26.5
CUST000536,Rebecca Allen,Female,29,smithjanice@example.com,+1-688-699-6198x10175,Brendaview,Minnesota,USA,73176,2022-08-26,Enterprise,Web,ACH,36.7,22.88
CUST000537,Barry Morse,Male,56,alexandercordova@example.com,001-870-965-0781x18847,Chapmanbury,New Hampshire,USA,82332,2025-09-25,Small Business,Call Center,Card,18.4,39.22
CUST000538,James Fisher,Male,70,melissa27@example.com,5689573729,Carolfurt,Vermont,USA,48612,2024-08-20,Enterprise,Web,ACH,54.3,38.31
CUST000539,Anna Jordan,Male,43,timothysmith@example.com,001-584-062-9757x039,Shaneport,Alaska,USA,26730,2020-01-16,Residential,Call Center,Wallet,38.4,48.74
CUST000540,Amanda Pierce,Male,43,dhayes@example.org,001-961-828-7235x1765,Joshuaton,Alabama,USA,12639,2022-09-20,Enterprise,Retail,ACH,45.6,5.0
CUST000541,Nichole Wolf,Other,29,klove@example.net,197-133-3545x2853,Dawnchester,Wisconsin,USA,04519,2022-02-23,Enterprise,App,Wallet,31.1,67.01
CUST000542,Nicole Martinez,Female,54,suttonjennifer@example.com,001-341-825-3002x800,East Erinberg,Hawaii,USA,42126,2022-03-15,Enterprise,Web,Bank Transfer,24.9,5.49
CUST000543,Erika Murphy,Female,20,brownmisty@example.com,138.564.8648x22402,Lewisburgh,Pennsylvania,USA,74743,2024-05-16,Residential,App,Card,21.2,74.12
CUST000544,Patricia Wilson,Other,59,mcarter@example.net,894.237.1094,South Jennifermouth,Delaware,USA,77176,2020-06-20,Residential,Call Center,ACH,27.4,58.46
CUST000545,Monique Morris,Female,23,stuartlisa@example.net,(668)116-0590x50752,Port Danielmouth,Louisiana,USA,09547,2020-12-31,Residential,App,ACH,0.0,33.93
CUST000546,Julie House,Male,51,mark64@example.com,553-891-9506x619,Waltermouth,Arkansas,USA,88730,2025-05-21,Residential,App,Bank Transfer,13.4,59.19
CUST000547,Bethany Lynch,Female,30,samantha00@example.com,+1-107-912-4493x7220,Virginiastad,Iowa,USA,08393,2025-09-21,Residential,Web,Card,0.3,16.33
CUST000548,John Miller,Female,47,dlee@example.net,046.030.4363,Murraymouth,Oregon,USA,22398,2023-08-09,Small Business,App,Bank Transfer,52.7,36.52
CUST000549,Kelly Miller,Female,52,jjohnson@example.com,6664058646,North David,Kansas,USA,36393,2020-10-08,Small Business,App,ACH,14.8,39.68
CUST000550,Karen Burke,Male,35,johnsonkerry@example.net,+1-127-971-8969x6874,West Kenneth,South Carolina,USA,27142,2021-01-27,Enterprise,Web,Card,4.0,26.73
CUST000551,Kathleen Johnson,Male,45,allenbilly@example.org,(957)550-8561x015,Port Hannah,Texas,USA,17841,2020-09-14,Enterprise,App,ACH,30.5,34.59
CUST000552,Monica Campos,Other,71,fosterkristin@example.net,476-479-5774,Lake David,Illinois,USA,97824,2023-06-03,Small Business,Web,Bank Transfer,1.8,69.1
CUST000553,Stephanie White,Male,75,brandonramirez@example.com,410.623.4528,New Staceyside,South Dakota,USA,76134,2025-01-25,Small Business,Call Center,ACH,49.3,27.28
CUST000554,Kathleen Jennings,Other,40,fgiles@example.com,001-623-223-6943x51906,Myersside,Indiana,USA,03629,2024-02-06,Residential,Web,Card,0.0,61.24
CUST000555,Jeanette Sanchez,Other,63,amywright@example.com,785.867.4005,Jasonhaven,Hawaii,USA,59895,2024-04-22,Residential,Retail,Bank Transfer,41.2,48.28
CUST000556,Mark Russell,Female,49,chad65@example.net,314-104-7045x7026,East Crystal,Arkansas,USA,19377,2023-07-27,Enterprise,Web,Bank Transfer,39.4,60.97
CUST000557,Suzanne Baldwin,Female,74,huntmichael@example.org,350-248-3427,Port Isaachaven,Arkansas,USA,04449,2022-03-28,Small Business,App,ACH,57.2,5.0
CUST000558,Heather Martin,Other,46,garciastephanie@example.net,049.756.0641x612,Lake Dustinfort,Pennsylvania,USA,70447,2020-01-18,Small Business,Call Center,Wallet,0.0,76.68
CUST000559,Christopher Leach,Female,36,jacobthomas@example.org,001-332-423-7658x1777,Jessicaborough,Pennsylvania,USA,95406,2024-09-22,Enterprise,Retail,Bank Transfer,7.7,76.43
CUST000560,Marie Williams,Male,18,jmartinez@example.com,(427)739-3215x92938,South Loretta,Illinois,USA,19255,2020-05-30,Enterprise,App,ACH,22.2,32.55
CUST000561,Richard Smith,Female,70,wadedavid@example.net,001-129-074-0335x092,North Tarachester,Connecticut,USA,59017,2025-09-01,Small Business,App,Bank Transfer,19.9,53.71
CUST000562,Valerie Rodriguez,Male,30,geoffreywebster@example.org,+1-853-876-1889x694,Angelaport,Utah,USA,62816,2021-08-23,Small Business,App,Card,19.9,22.54
CUST000563,Kayla Conrad,Other,42,lesterdaniel@example.net,+1-022-327-2613x63346,Cameronville,Colorado,USA,32765,2022-09-13,Small Business,Retail,Bank Transfer,0.0,47.7
CUST000564,Tyler Austin DVM,Other,50,guerrapatricia@example.com,+1-829-723-1899x40715,Cruzmouth,North Carolina,USA,20339,2020-04-02,Residential,Call Center,Card,39.3,9.64
CUST000565,Debra Davis,Male,69,millerrebecca@example.org,8246094620,Marshville,Idaho,USA,68786,2022-06-07,Small Business,App,Wallet,11.9,85.21
CUST000566,Megan Cooper,Other,30,jenniferschroeder@example.com,001-874-873-3189x775,Port Charles,Connecticut,USA,59264,2021-09-28,Enterprise,App,ACH,29.6,16.31
CUST000567,Samantha Wilson,Male,79,jessica78@example.com,969-829-8285x2286,Richardsonland,Texas,USA,62850,2025-05-04,Small Business,App,Card,18.2,30.23
CUST000568,Alan Pena,Other,37,haleysanders@example.com,001-816-150-3159,Port Charles,Massachusetts,USA,19042,2023-12-07,Residential,Call Center,Card,57.8,55.32
CUST000569,Kristen Nelson,Other,48,sara14@example.net,(634)218-5274x47430,Montoyabury,North Dakota,USA,93235,2021-03-13,Small Business,App,ACH,12.0,13.95
CUST000570,Ruth Mcmahon,Male,66,daniel56@example.org,+1-939-191-8766,Grayton,Vermont,USA,21064,2020-01-09,Residential,Call Center,Card,26.1,30.07
CUST000571,David Walton,Male,21,susan99@example.net,001-327-789-8480x5138,North Dannytown,Minnesota,USA,78403,2023-01-22,Residential,Web,Card,27.7,39.02
CUST000572,Brittany Parker,Female,59,maciaslori@example.org,451-139-5625x3698,South Angelicashire,Maine,USA,80237,2020-03-10,Residential,Call Center,Bank Transfer,50.5,42.19
CUST000573,David Patterson,Male,68,ryanbarrett@example.com,+1-910-521-6780x95111,Lake Davidchester,Maryland,USA,68718,2023-03-26,Enterprise,Call Center,Bank Transfer,14.8,41.01
CUST000574,Gregory Johnson,Other,41,lkrueger@example.net,777-739-1698x030,Colinchester,Wyoming,USA,09999,2020-08-23,Enterprise,App,Bank Transfer,22.7,51.65
CUST000575,Don Johnson,Female,51,johnfoster@example.net,+1-177-657-3387x35152,Markborough,California,USA,97223,2023-05-01,Residential,Web,Bank Transfer,40.3,57.28
CUST000576,Brenda Mcpherson,Female,56,donald20@example.org,143.506.9594x422,New Gail,Kansas,USA,26208,2023-12-03,Enterprise,App,Bank Transfer,36.6,50.83
CUST000577,Leslie Owens,Male,28,nmorton@example.com,114.889.1761,Conniemouth,Pennsylvania,USA,05391,2023-12-10,Small Business,Web,Wallet,9.3,61.51
CUST000578,Melanie Reed,Female,48,christopher50@example.net,001-036-921-8359x96538,Johnborough,Arkansas,USA,37450,2024-02-13,Residential,Web,ACH,12.5,35.35
CUST000579,Molly Young,Female,46,jeremy95@example.com,0760182556,Carrillofurt,Utah,USA,33766,2024-09-03,Small Business,App,Wallet,20.0,43.47
CUST000580,Jasmine Adkins,Male,31,lewiscrystal@example.org,001-291-415-6460x8376,New Taylor,West Virginia,USA,77479,2023-02-05,Residential,App,Card,52.4,47.42
CUST000581,Laura Morgan,Other,19,rachaelcohen@example.net,(560)034-5100,Port Emilyfort,North Carolina,USA,36557,2020-01-25,Small Business,Retail,Wallet,31.4,40.8
CUST000582,Jennifer Swanson,Female,27,debbiehernandez@example.org,248-114-5986,East Aprilbury,Connecticut,USA,28788,2020-09-28,Residential,Call Center,ACH,44.1,37.12
CUST000583,Laura Washington,Other,24,dgray@example.org,1416923800,Jonesmouth,Nebraska,USA,01294,2023-08-13,Enterprise,Web,Card,19.4,44.21
CUST000584,Eugene Schultz,Other,67,spencerjoshua@example.org,181.190.1478,Smithbury,Alaska,USA,52284,2021-04-19,Enterprise,Call Center,Wallet,0.0,15.83
CUST000585,Jeffrey Wright,Male,60,kevin69@example.com,004.104.7303x0419,Thomaschester,Virginia,USA,03110,2023-07-04,Enterprise,Web,Card,38.8,28.79
CUST000586,Jaime Scott,Male,23,rogerskarla@example.net,001-906-689-8312x69775,Jaredside,Arkansas,USA,28170,2024-12-03,Residential,App,Bank Transfer,43.9,46.42
CUST000587,Dr. Joseph Levy DVM,Female,78,mollynelson@example.net,(762)059-0003,Nicolefurt,Kentucky,USA,42794,2025-06-25,Residential,Retail,ACH,0.0,42.99
CUST000588,Thomas Wright,Male,64,ronald78@example.org,(007)746-9215x94851,East Stephenport,California,USA,52025,2021-02-03,Small Business,App,ACH,34.7,38.45
CUST000589,David Sullivan,Male,43,mcleancrystal@example.net,(105)689-5052,Silvamouth,Oregon,USA,06262,2020-10-19,Residential,Web,Card,41.6,48.88
CUST000590,Mary Long,Female,23,christyhines@example.com,+1-795-575-7095x7222,New Davidmouth,Florida,USA,79210,2024-06-10,Small Business,App,Wallet,42.2,55.9
CUST000591,Heidi Martinez,Other,66,pricehannah@example.org,001-598-827-2928x7436,Emilyfort,Georgia,USA,68602,2023-04-30,Small Business,Retail,ACH,24.0,40.41
CUST000592,William Gonzalez,Female,62,janetpope@example.com,305.490.4042x7778,Hoffmanland,Iowa,USA,37004,2025-03-27,Enterprise,Call Center,Wallet,37.7,15.79
CUST000593,Elizabeth Cordova,Female,67,flevy@example.com,218-976-4455x246,West Timothymouth,Pennsylvania,USA,74782,2025-03-10,Enterprise,Web,Bank Transfer,0.0,27.34
CUST000594,Julie Phelps,Male,47,millerkimberly@example.org,303.341.1923x23985,New Deannastad,Indiana,USA,83825,2020-05-27,Small Business,Call Center,Bank Transfer,48.1,46.23
CUST000595,Michael Gray,Female,68,andrew38@example.com,+1-407-224-8054x0820,Rhondafurt,Texas,USA,83780,2022-06-19,Small Business,Call Center,ACH,14.6,53.58
CUST000596,Destiny Wu,Other,26,walkersamantha@example.org,+1-463-749-5732x019,Williamsshire,Kentucky,USA,92837,2021-05-21,Enterprise,Web,ACH,12.9,57.49
CUST000597,Denise Allen,Female,28,andrea15@example.org,(917)862-9012,New Virginiachester,Texas,USA,77300,2024-01-19,Residential,Web,Card,20.8,53.12
CUST000598,Jessica Chase,Male,59,ureyes@example.org,(795)777-7626,Gabrielburgh,Colorado,USA,81539,2020-04-23,Residential,Web,Card,52.2,34.06
CUST000599,Terri Mahoney,Female,29,pjohnson@example.net,(514)121-4713x48669,Roberttown,Virginia,USA,29608,2021-08-05,Enterprise,Call Center,Card,34.0,42.5
CUST000600,Richard Rowland,Female,76,brucesummers@example.net,695.848.4141x918,Mcdonaldmouth,Pennsylvania,USA,09949,2022-09-12,Residential,App,Card,18.9,52.24
CUST000601,Jenna Harrison,Female,71,faulknermario@example.com,001-146-021-9352,New Mariaville,Missouri,USA,95499,2020-04-20,Residential,App,Bank Transfer,0.1,39.14
CUST000602,Andrea Dyer,Other,35,gonzalesolivia@example.org,+1-762-028-9653x589,Robinport,South Carolina,USA,56661,2024-07-03,Small Business,Web,ACH,30.7,51.89
CUST000603,Lindsey Avila,Female,18,christopherponce@example.net,500-266-5741x9442,New Candice,Arkansas,USA,78785,2023-07-30,Residential,App,Card,32.1,16.19
CUST000604,Ashley Robertson,Other,20,tina68@example.org,892-537-5598x84724,Barrettbury,Massachusetts,USA,08564,2024-08-07,Residential,App,ACH,0.0,107.71
CUST000605,Jasmine Hopkins,Male,28,yellis@example.net,893-142-8248x1225,East Lori,Massachusetts,USA,21401,2025-01-29,Enterprise,App,Bank Transfer,6.4,62.21
CUST000606,Philip Clark,Male,24,connie31@example.net,+1-807-908-6067x6732,Stephenstown,Tennessee,USA,14621,2024-08-11,Small Business,Web,Bank Transfer,31.0,58.45
CUST000607,Brooke Evans,Other,63,justin97@example.com,8011585811,Michaelfurt,Maryland,USA,99520,2020-06-06,Enterprise,App,Card,30.0,30.4
CUST000608,Christie Hall,Female,26,rray@example.net,+1-631-713-2889,Andersonburgh,Indiana,USA,81947,2022-03-03,Small Business,App,Wallet,36.0,42.58
CUST000609,Jesse Ponce,Other,43,smithtiffany@example.org,(653)668-2560x5411,New Normanmouth,Connecticut,USA,40787,2025-05-15,Residential,App,ACH,56.6,50.64
CUST000610,Jessica Stevenson,Other,72,tmullen@example.com,(345)454-8339,West Annette,Oregon,USA,18677,2020-02-18,Small Business,App,Card,0.0,91.39
CUST000611,Molly Walker,Male,43,ana40@example.com,108.809.4921x33036,New Stephen,Connecticut,USA,30306,2025-08-05,Residential,Call Center,Wallet,46.6,43.1
CUST000612,Richard Carroll,Female,18,clementspaige@example.org,479.098.6922,Lake Zacharyshire,Hawaii,USA,70260,2020-02-18,Small Business,Call Center,Bank Transfer,40.3,24.69
CUST000613,James Patel,Other,44,dylan52@example.com,389.402.9670,West Megan,Mississippi,USA,14242,2022-08-13,Enterprise,Retail,Bank Transfer,37.5,41.31
CUST000614,William Mckay,Other,71,hweaver@example.net,7549129103,Lake Adam,New Hampshire,USA,68396,2021-06-17,Residential,Call Center,ACH,11.0,44.33
CUST000615,Peter Thomas,Female,48,howelllaura@example.org,372-982-9818,Sheltonborough,Washington,USA,56747,2022-01-14,Small Business,Retail,ACH,44.5,64.43
CUST000616,Amanda Leach,Male,49,georgeolson@example.com,001-610-929-0056x16507,South Paul,Rhode Island,USA,62193,2024-01-16,Enterprise,Web,Bank Transfer,56.4,58.35
CUST000617,Samuel Baldwin,Male,47,stephen95@example.net,+1-205-898-1347x25134,Andersonmouth,Tennessee,USA,65605,2021-05-31,Residential,Web,Bank Transfer,1.8,5.0
CUST000618,Katherine Ortega,Other,50,julia31@example.com,103.073.2528,South Josephside,Oregon,USA,60427,2024-03-11,Residential,Call Center,Wallet,1.9,48.53
CUST000619,Crystal Gamble,Other,46,jamespatrick@example.com,+1-184-417-8618x24488,West Kristenview,Idaho,USA,40315,2022-05-15,Small Business,App,Wallet,31.8,33.67
CUST000620,Brian Brown,Other,53,kimmichelle@example.com,+1-409-203-4055x70641,West Dianafort,Nebraska,USA,15571,2022-10-09,Enterprise,Call Center,Wallet,26.1,20.22
CUST000621,Randall Salazar,Other,44,jeremyowens@example.org,+1-843-799-2463,East Willie,Virginia,USA,07820,2021-10-09,Small Business,Call Center,Card,0.0,35.09
CUST000622,Ariana Taylor,Other,52,ddalton@example.net,5288872344,Bradfordfort,Maine,USA,85793,2020-03-01,Enterprise,Retail,ACH,24.6,64.9
CUST000623,Wanda Ball,Female,49,markwalker@example.org,314.569.2025,Bellchester,Pennsylvania,USA,37908,2021-09-08,Residential,App,ACH,49.6,38.46
CUST000624,Monica Smith,Female,47,charlene27@example.net,+1-409-295-6002,East Kevin,Rhode Island,USA,91188,2022-08-30,Enterprise,Web,Card,32.4,72.07
CUST000625,Keith Adams,Other,69,thomasmorales@example.org,001-882-041-8255x40470,Lawrencehaven,New York,USA,31831,2022-09-02,Enterprise,App,Card,26.3,49.77
CUST000626,Emma Wheeler,Other,63,victoriabrown@example.org,(089)423-3445x396,East Mark,Tennessee,USA,16791,2023-01-27,Small Business,Call Center,Wallet,48.0,45.12
CUST000627,Tina Sutton,Male,18,jburgess@example.net,545.502.5353,New James,South Carolina,USA,30992,2021-09-11,Small Business,Retail,Wallet,20.5,75.18
CUST000628,Ryan Brennan,Other,34,nsantiago@example.com,(535)316-5674x59595,South Lorishire,Maine,USA,07327,2020-10-15,Enterprise,Web,Wallet,4.2,37.47
CUST000629,Kathy Martinez,Female,35,harrisonandrew@example.org,4752530677,Erinhaven,West Virginia,USA,79393,2021-12-29,Small Business,Web,Bank Transfer,1.3,55.8
CUST000630,Susan Mullins,Male,36,mpoole@example.net,001-943-373-9685x7262,South Theresa,Connecticut,USA,76520,2025-05-09,Small Business,Web,Wallet,8.4,51.19
CUST000631,Nicole Parker,Male,56,charlene16@example.org,808-655-9414,New Daniel,North Dakota,USA,40473,2021-11-29,Small Business,App,Wallet,39.0,46.65
CUST000632,Jacob Arnold,Male,62,kwright@example.net,+1-224-792-7208x72958,Doughertymouth,Florida,USA,96387,2024-07-20,Small Business,Retail,Bank Transfer,5.5,35.42
CUST000633,Jessica Allen,Male,71,waynelee@example.org,001-954-700-7922,Hernandezport,Connecticut,USA,31951,2021-03-14,Enterprise,Retail,ACH,63.7,35.35
CUST000634,Victoria Gilmore,Female,21,ashley86@example.com,(007)220-0928x84193,South Adam,New Hampshire,USA,24958,2022-01-28,Small Business,App,Bank Transfer,27.7,53.33
CUST000635,Kevin Booth,Female,51,derrickmata@example.org,001-675-851-2446,Lake Sherri,Michigan,USA,26022,2021-05-27,Residential,App,Card,21.0,20.43
CUST000636,Eric Martinez,Other,56,ihodge@example.net,(661)840-3350,North Maria,Maryland,USA,55837,2023-03-14,Small Business,Call Center,ACH,21.3,75.83
CUST000637,William Vargas,Female,49,joneskrystal@example.net,2366111125,Patriciamouth,California,USA,87761,2024-05-19,Small Business,Retail,ACH,42.6,29.97
CUST000638,Jacob Warner,Other,73,robert86@example.com,+1-052-421-7424,Lake Natalietown,North Carolina,USA,56271,2021-02-14,Enterprise,Call Center,Card,45.5,66.18
CUST000639,James Fields,Female,61,foxtanya@example.net,+1-752-729-7226,South Sarah,Iowa,USA,69964,2023-02-15,Residential,Retail,Bank Transfer,41.6,76.37
CUST000640,Brenda Green,Other,33,amorris@example.org,001-903-886-0122x33802,Jamiemouth,Utah,USA,35047,2021-08-29,Small Business,App,Card,0.0,67.21
CUST000641,Taylor Williams,Other,74,codyschneider@example.com,218.553.4833x14851,Angelicaberg,Iowa,USA,42229,2020-10-01,Enterprise,Retail,Wallet,46.1,55.31
CUST000642,Mr. Joshua Johnson,Male,40,suzannecantu@example.com,+1-189-362-4811x66905,North Kellyport,Ohio,USA,46858,2023-12-19,Small Business,Call Center,Card,50.1,58.06
CUST000643,April Marsh,Male,24,smallcarl@example.com,635.570.8878x61249,Lake Sallymouth,Illinois,USA,85219,2022-01-03,Small Business,Retail,Bank Transfer,5.8,5.0
CUST000644,Parker Wagner,Other,34,mitchellcobb@example.org,242-635-0454,Natashaside,Iowa,USA,18260,2020-09-14,Small Business,App,Card,39.8,63.04
CUST000645,Jacob Mooney,Female,34,vhall@example.net,1307382472,Hannahborough,Oklahoma,USA,53306,2021-04-12,Enterprise,App,Wallet,53.9,36.39
CUST000646,Rebecca Baldwin,Male,48,johnslynn@example.com,3496505111,Lake Heather,Oregon,USA,85766,2021-08-13,Residential,Retail,Bank Transfer,28.1,68.64
CUST000647,Brian Burton,Male,70,paula02@example.net,849.784.4214,South Melissaburgh,Montana,USA,95656,2023-10-16,Residential,App,Card,3.0,49.66
CUST000648,Cody Peterson,Other,26,benjaminfisher@example.net,272.493.6601x2693,Andersonview,New York,USA,95145,2020-07-27,Small Business,Web,Bank Transfer,1.0,67.27
